raw,processed,label,score
"HOAX TENTANG VAKSIN COVID-19
HOAX
Vaksin Covid-19 mengandung microchip magnetis
FAKTA
Informasi tersebut tidak benar. Jubir vaksinasi Covid-19 Kemenkes, dr. Siti Nadia Tarmidzi mengatakan jumlah cairan vaksin yang disuntikkan hanya 0,5 cc",vaksinasi covid di kota bogor belum bisa mencapai apa penyebabnya selengkapnya,negative,0.6113489866256714
"Jumlah kes baharu COVID-19 turun kepada 4,782 berbanding lebih 5,600 semalam.
Secara kumulatif, lebih 2.4 juta kes direkodkan sejak wabak itu melanda negara.",populasi dewasa di negara ini yang sudah lengkap menerima vaksinasi covid setakat malam tadi okt adalah sebanyak peratus atau seramai orang,negative,0.974624514579773
Bener-bener emang nih pemerintah dalam kinerjanya mencapai jutaan dosis vaksin,kemajuan lestari perdagangan antarabangsa penting bagi pemulihan ekonomi lebih meluas dalam dunia pasca covid rangka tindakan perdagangan nasional merangsang daya saing perdagangan negara perkukuh kedudukan sebagai negara ekspoutama pm,positive,0.6960862278938293
"Menkominfo @PlateJohnny mengingatkan, kendati kasus Covid-19 di Indonesia terus melandai, kondisi di negara lain masih mengalami fluktuasi &amp; lonjakan penularan virus corona, maka dr itu Kominfo menghimbau masyarakat tetap waspada
@kemkominfo @jokowi",idea keluarga malaysia merupakan semangat yang diterapkan kerajaan dalam pentadbiran negara dengan kepentingan dan kesejahteraan rakyat dipelihara seperti menjaga sebuah keluarga,neutral,0.873023509979248
"Kondisi tersebut memaksa
pemerintah untuk memberlakukan pembatasan sosial sebagai upaya mengurangi dampak
penyebaran Covid-19 sehingga menyebabkan turunnya intensitas kegiatan ekonomi yang
menyebabkan terjadinya economic seatbacks.",gelombang baru covid varian delta di cina meluas jumlah penularan lebih besar dibandingkan dengan juli lalu,negative,0.9927583932876587
"Menkominfo @PlateJohnny mengingatkan,kendati kasus Covid-19 di Indonesia terus melandai,kondisi di negara lain justru mengalami fluktuasi&amp;lonjakan penularan Covid-19. @kemkominfo",menteri keuangan sri mulyani indrawati mengaku senang ketika banyak pihak yang menaruh perhatian terhadap pengelolaan keuangan negara termasuk utang ri di masa pandemi covid ini kira butuh berapa tahun bisa ngelunasin hutang negara,positive,0.7416093349456787
"Vaksinasi Covid-19 di Kota Bogor belum bisa mencapai 100%. Apa penyebabnya?
Selengkapnya: 👇 #Bogor",rasio vaksinasi penuh covid di indonesia mencapai hingga sabtu atau menempati peringkat ke di asia tenggara,neutral,0.9961460828781128
"Populasi dewasa di negara ini yang sudah lengkap menerima vaksinasi Covid-19 setakat 11.59 malam tadi (25 Okt) adalah sebanyak 94.7 peratus atau seramai 22,166,633 orang.",penyelenggara negara dan pengusaha sama aliran pembisnis kelas kakap urusan kesejahteraan rakyat dan lingkungan belakangan ya,negative,0.9686684608459473
"▪️ Kemajuan lestari perdagangan antarabangsa penting bagi pemulihan ekonomi lebih meluas dalam dunia pasca COVID-19
▪️ Rangka Tindakan Perdagangan Nasional merangsang daya saing perdagangan negara, perkukuh kedudukan sebagai negara eksport utama.
-- PM @IsmailSabri60",kasus covid kembali melonjak di sejumlah negara di dunia salah satunya rusia akibatnya sejumlah fasilitas kesehatan seperti rumah sakit mulai kewalahan,negative,0.9935032725334167
"Idea 'Keluarga Malaysia' merupakan semangat yang diterapkan kerajaan dalam pentadbiran negara, dengan kepentingan dan kesejahteraan rakyat dipelihara seperti menjaga sebuah keluarga. #onenews #covid19
#keluargamalaysia",menkominfo johnny plate mengingatkan kendati kasus covid di indonesia terus melandai kondisi di negara lain masih mengalami fluktuasi dan lonjakan penularan virus corona,neutral,0.9975343942642212
"Gelombang baru Covid-19 varian Delta di Cina meluas, jumlah penularan lebih besar dibandingkan dengan Juli lalu. 
#PapuanLivesMatter",menkominfo mengingatkan kendati kasus covid di indonesia terus melandai kondisi di negara lain masih mengalami fluktuasi dan lonjakan penularan virus corona,neutral,0.9954872727394104
"Menteri Keuangan Sri Mulyani Indrawati mengaku senang ketika banyak pihak yang menaruh perhatian terhadap pengelolaan keuangan negara termasuk utang RI di masa pandemi Covid-19 ini. 
Kira2 butuh berapa tahun bisa ngelunasin Hutang Negara....???",sebegitunya iya persentase kematiannya tidak dibandingkan sekalian coba bandingkan jumlah dan persentase kematiannya pasti ada penjelasannya kenapa laju kasus di beberapa negara meningkat tajam,negative,0.9997864365577698
"Rasio vaksinasi penuh Covid-19 di Indonesia mencapai 24,30% hingga Sabtu (23/10), atau menempati peringkat ke-8 di Asia Tenggara. #Databoks",alhamdulilah tingkat kesembuhan covid di indonesia mencapai namun jangan terlena apalagi dengan euforia yang berlebihan tetap disiplin protokol kesehatan dan lakukan vaksinasi waspada dan waspada lawan pandemi,positive,0.831639289855957
"Penyelenggara negara dan Pengusaha sama2 aliran Pebisnis kelas kakap...
Urusan kesejahteraan rakyat dan lingkungan..belakangan yaa..???",menkominfo johnny plate mengingatkan kendati kasus covid di indonesia terus melandai kondisi di negara lain justru mengalami fluktuasi dan lonjakan penularan virus corona,neutral,0.9954074025154114
"Kasus COVID-19 kembali melonjak di sejumlah negara di dunia, salah satunya Rusia. Akibatnya, sejumlah fasilitas kesehatan seperti rumah sakit mulai kewalahan.",jangan gegabah saya tidak yakin pemerintah dalam hal ini pihak berwenang covid tegah berbisnis demi atm di tengah kesulitan ekonomi rakyat jika benar maka tergolong skandal pcr covid harus diklarifikasi by pihak terkait kemenkes satgas covid nasional,negative,0.9995682835578918
"Menkominfo Johnny G. Plate mengingatkan, kendati kasus Covid-19 di Indonesia terus melandai, kondisi di negara lain masih mengalami fluktuasi dan lonjakan penularan virus corona.
@kemkominfo @kemkominfo",mantap tayang perdananya bahas kekayaan pejabat negara min kenapa kekayaan mereka bisa melesat naik di saat pandemi covid begini,positive,0.9984320998191833
"Pemerintah terus melakukan upaya dalam menekan penyebaran COVID-19 di Indonesia dengan menerapkan terkait kunjungan wisatawan mancanegara ke Indonesia.
#SosialisasiEdukasiProkes
Cipta Kamtibmas Kondusif
3",keseriusan pemkab lamongan dalam penanganan pandemi covid tidak berhenti sampai pemenuhan target capaian vaksinasi hal tersebut dibuktikan dengan tetap digencarkannya vaksinasi meski lamongan sudah mencapai target via,neutral,0.9947513937950134
"Menkominfo @PlateJohnny mengingatkan,kendati kasus Covid-19 di Indonesia terus melandai,kondisi di negara lain justru mengalami fluktuasi&amp;lonjakan penularan Covid-19.
@kemkominfo",tidak ingin kan kembali terjadi lonjakan covid di negara kita meskipun sudah vaksinasi jangan pernah kendor disiplin prokes kesadaran bersama sangat dibutuhkan,negative,0.9979175925254822
"Menkominfo @PlateJohnny mengingatkan, kendati kasus Covid-19 di Indonesia terus melandai, kondisi di negara lain masih mengalami fluktuasi dan lonjakan penularan virus corona.
@kemkominfo",ppkm memang terbukti efektif wajar jika negara lain ingin meniru,positive,0.6450356841087341
Segitunya ya. Persentase kematiannya ga dibandingkan sekalian? Coba bandingkan jumlah dan persentase kematiannya. Pasti ada penjelasannya kenapa laju kasus di bbrp negara meningkat tajam.,walaupun kes covid tinggi ketika negara sedang berada dalam tempoh darurat sebelum ini namun ia tidak menggambarkan kegagalan darurat datuk che abdullah mat nawi pas tumpat berkata masih ada fungsi lain di bawah ordinan darurat yang menyumbang,positive,0.897698163986206
"Alhamdulilah... Tingkat kesembuhan Covid-19 fi Indonesia mencapai 96,2% . Namun jangan terlena apalagi dengan euforia yang berlebihan. Tetap disiplin protokol kesehatan dan lakukan vaksinasi. Waspada dan waspada... @jokowi Lawan Pandemi",euy negara bukan sebagai produsen vaksin tapi bisa mendapatkan vaksin dalam jumlah banyak sesuai populasi penduduk indonesia salut dengan mr president dan team,positive,0.9979233741760254
"@ABSetyono @PlateJohnny Menkominfo Johnny G. Plate mengingatkan, kendati kasus Covid-19 di Indonesia terus melandai, kondisi di negara lain justru mengalami fluktuasi dan lonjakan penularan virus corona.
@kemkominfo",penurunan kasus covid ini merupakan kolaborasi erat antara pemerintah pusat pemerintah daerah dan seluruh masyarakat indonesia lantas bagaimana cerita perjuangan pemerintah daerah dalam menangani covid terutama varian delta,neutral,0.993718147277832
"@msaid_didu Jgn gegabah. Saya tdk yakin pemerintah dlm hal ini pihak berwenang covid tegah berbisnis/demi atm di tengah kesulitan ekonomi rakyat. Jika benar, mk tergolong skandal pcr covid 19. Harus diklarifikasi by pihak terkait (kemenkes, satgas covid19 nasional).",update covid di indonesia per oktober kabar baik pasien covid sembuh,neutral,0.6367109417915344
"Mantap! Tayang perdananya bahas kekayaan pejabat negara min, kenapa kekayaan mereka bisa melesat naik di saat Pandemi covid19 begini? 😁",joko widodo jokowi memerintahkan agar harga tes pcr diturunkan serta masa berlaku pcr diperpanjang jam,neutral,0.9987816214561462
"Keseriusan Pemkab Lamongan dalam penanganan pandemi covid-19 tak berhenti sampai pemenuhan target capaian vaksinasi. Hal tersebut dibuktikan dengan tetap digencarkannya vaksinasi meski Lamongan sudah mencapai target 70…
📸 via",kenyataannya sekarang di luar negeri lebih kacau dari indonesia covid masih parah termasuk banyak negara negara majupun gagal dalam mencegah outbreak,negative,0.9998722076416016
"Tidak ingin kan, kembali terjadi lonjakan covid19 di negara kita.
Meskipun sudah vaksinasi, jangan pernah kendor disiplin prokes.
Kesadaran bersama sangat dibutuhkan
@kemkominfo @PlateJohnny",bukti keberpihakan pada rakyat melindungi segenap rakyat apapun risikonya vaksin masih gratis hingga hari ini pemerataan pembangunan masih berlangsung bukti bahwa hidup rakyat hari ini amp masa depan adalah prioritas kerja pak,positive,0.9816193580627441
"#janganmenyerah #janganpasrah #berjuang #lebihbaik #covıd #covid19 !
.
#kasuspositifcovid #IndonesiaSehatIndonesiaHebat
#BersatuLawanCovid19
#NegeriPulihDenganVaksin #indonesiamembangun #indonesiabisa #lawancovid19 #dukungpemerintah #cegahcovid19 #pulihkanindonesia",pada jumat oktober kemarin dilaporkan sebanyak kasus covid baru di negara negara eropa seperti inggris dan rusia itu alasan menghimbau masyarakat tetap jaga disiplin prokes,neutral,0.6813016533851624
"PPKM emang terbukti efektif
Wajar kalo negara lain ingin meniru...",already had covid long time ago good vaccines belum have long term implications especially ones that target coronavirus there is reason why coronavirus vaccine never came tryout market but have fun believing that side effects have tryout show up immediately pumpkin,neutral,0.9649637937545776
"Walaupun kes Covid-19 tinggi ketika negara sedang berada dalam tempoh darurat sebelum ini, namun ia tidak menggambarkan kegagalan darurat. Datuk Che Abdullah Mat Nawi (Pas-Tumpat) berkata, masih ada fungsi lain di bawah Ordinan Darurat yang menyumbang…",dari setiap episode penanganan lahirlah aneka cerita ketangguhan dari urusan personal hingga cara aparat negara sibuk menurunkan angka kasus covid yang kian fenomenal,positive,0.99814772605896
