raw,processed,label,score
"Acara webinar ""Membangkitkan Ekonomi: Dampak Pembatasan Aktivitas Masyarakat dan Geliat Digital UMKM"" dimulai jam 09.00 WIB. Acara ini akan membahas 2 studi SMERU terkait dampak ekonomi dari pembatasan aktivitas &amp;geliat digital UMK selama pandemi #COVID19.",polemik terkait adanya biaya tambahan ongkos naik haji onh di masa pandemi covid telah dibatalkan pemerintah pusat,neutral,0.9982507824897766
".@EdSheeran , en cuarentena tras dar positivo por coronavirus 😷
El músico mantiene todos sus compromisos promocionales y televisivos desde su aislamiento ¡Mucho ánimo, Ed! 💪",gub meminta semua pemkab kota di jateng melakukan patroli ke sekolah terkait pelaksanaan ptm untuk menanggulangi adanya klaster covid di sekolah klaster sekolah mencapai transmisi lokal cukup tinggi dibanding klaster keluarga yang hanya transmisi lokal,neutral,0.9955623149871826
@GhazaliResab Rasanya pd masa ini penyokong tak berubah hati kpd yb2 ph tau ex-ph. Hati masing2 cuma berdoa pandemik covid19 cepat tamat dan mahukan pru15 utk hukum yb2 yg tipu dgn janji2 palsu pd pru14 serta merosakkan agama bangsa dan negara masa jd kjaan.,kerja sama pemerintah dengan perusahaan farmasi asal amerika serikat yaitu merck terkait obat alternatif covid molnupiravir sudah masuk finalisasi,neutral,0.9882718920707703
Polemik terkait adanya biaya tambahan ongkos naik haji (ONH) di masa pandemi COVID-19 telah dibatalkan pemerintah pusat. #publisherstory,term tidak terlalu mahal itu beda tiap level pak men rp ribu itu tidak mahal untuk di sbagian pulau jawa tapi beda dipedalaman ntt indonesia timur pelosok sumatera sebaiknya dijual based on daerah dengan metode bpjs subsidi silang supaya apbn negara tidak jebol saat kopid begini,positive,0.7446328997612
"@POLISINGANJUK1 Pemerintah terus melakukan upaya dalam menekan penyebaran COVID-19 di Indonesia dengan menerapkan terkait kunjungan wisatawan mancanegara ke Indonesia.
#SosialisasiEdukasiProkes
Cipta Kamtibmas Kondusif",satgas covid perlu menggencarkan sosialisasi terkait rencana ketersediaan vaksin jadwal vaksinasi sampai mekanisme pembelian vaksin covid jalur mandiri,neutral,0.9983365535736084
"Pemerintah terus melakukan upaya dlm menekan penyebaran COVID-19 di Indonesia dengan menerapkan terkait kunjungan wisatawan mancanegara ke Indonesia.
#SosialisasiEdukasiProkes
Cipta Kamtibmas Kondusif
@Wan_s79
@yangmi3pr @CamatYg @FriendsFolbacks @najugul_sinaga @Timsuwardi",virus corona kembali menggila di beberapa negara termasuk belanda kasus covid melonjak kini belanda kembali lockdown menjelang natal dan tahun baru,neutral,0.9847056269645691
"Gub @ganjarpranowo meminta semua pemkab/kota di Jateng melakukan patroli ke sekolah terkait pelaksanaan PTM. Untuk menanggulangi adanya klaster Covid-19 di sekolah.
Klaster sekolah mencapai 94 transmisi lokal, cukup tinggi dibanding klaster keluarga yang hanya 5 transmisi lokal.",uraian berikut merupakan informasi terkini terkait kasus covid yang terjadi di negara negara dengan jumlah terbanyak menurut data dari universitas johns hopkins selasa amerika serikat kasus india kasus selengkapnya,neutral,0.9847094416618347
Kerja sama pemerintah dengan perusahaan farmasi asal Amerika Serikat yaitu Merck terkait obat alternatif Covid-19 Molnupiravir sudah masuk finalisasi.,masa pandemi covid menjadi malapetaka bagi banyak kalangan masyarakat apalagi saat pariwisata akhirnya tidak bisa beroperasi otomatis seluruh sektor yang berhubungan dengannya berhenti bergerak begitu juga dengan perusahaan bus pariwisata suryaputra namun kami tidak,negative,0.9987877011299133
"Term ""Tak Terlalu Mahal"" itu beda2 tiap level pak men @KemenkesRI Rp 50rb itu ga mahal utk di sbagian Pulau Jawa,tapi beda dipedalaman NTT-Indonesia timur,pelosok sumatera.
Sbaiknya dijual based on daerah dgn metode BPJS,subsidi silang,biar APBN negara ga jebol saat kopid gini",bakti sosial tni polri,neutral,0.9968180656433105
"Satgas Covid-19 perlu menggencarkan sosialisasi terkait rencana ketersediaan vaksin, jadwal vaksinasi sampai mekanisme pembelian vaksin Covid-19 jalur mandiri.",firli disebut memberikan perintah kepada penyidik kpk untuk melakukan penyidikan terkait penerimaan hadiah atau janji kepada pegawa negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test covid melalui pt rajawali nusantara indonesia rni,neutral,0.9985482096672058
"Virus Corona kembali menggila di beberapa negara termasuk Belanda. Kasus COVID-19 melonjak, kini Belanda kembali lockdown menjelang natal dan tahun baru.",melakukan penyidikan dugaan tindak pidana korupsi penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test covid,neutral,0.9985761642456055
"Uraian berikut merupakan informasi terkini terkait kasus COVID-19 yang terjadi di negara-negara dengan jumlah terbanyak, menurut data dari Universitas Johns Hopkins, Selasa (15/12):
Amerika Serikat: 72.702.555 kasus
India: 16.432.408 kasus
Selengkapnya",penggratisan tidak menjamin efektivitas program vaksin covid karena faktor penolakan sebagian masyarakat berdasarkan pertimbangan religius halal haram juga penolakan berdasarkan pertimbangan keamanan,negative,0.9563387036323547
"Masa Pandemi Covid-19 menjadi malapetaka bagi banyak kalangan masyarakat. Apalagi saat pariwisata akhirnya tak bisa beroperasi, otomatis seluruh sektor yang berhubungan dengannya berhenti bergerak. Begitu juga dengan perusahaan bus pariwisata Suryaputra
.
Namun kami tidak (1/5)",dalam sprindik palsu firli disebut memberikan perintah kepada penyidik kpk untuk melakukan penyidikan terkait penerimaan hadiah atau janji kepada pegawa negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test covid fitnahsprindik,neutral,0.9984834790229797
"BAKTI SOSIAL TNI-POLRI
#polisipromoter #polisiindonesia #polisijatim #baksos #bidhumaspoldajatim #polresmojokertokota #polsekkemlagimjkkota #peduli #berbagi #jawatimur #bersatulawancorona #covid19 #jumat #mojokerto #kotamojokerto #TNIPOLRI #kemlagi",dalam sprindik palsu yang dilihat ketua kpk disebut memberikan perintah kepada penyidik kpk untuk melakukan penyidikan terkait penerimaan hadiah janji kepada pegawa negeri penyelenggara negara terkait pengadaan alat kesehatan rapid covid melalui pt rajawali nusantara,neutral,0.9985465407371521
Firli disebut memberikan perintah kepada penyidik KPK untuk melakukan penyidikan terkait penerimaan hadiah atau janji kepada pegawa negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test Covid-19 melalui PT Rajawali Nusantara Indonesia (RNI) #FitnahSprindik,berita isu bohong oleh oknum jahat serang erick terkait kasus korupsi perihal penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test covid,neutral,0.992057740688324
Melakukan penyidikan dugaan tindak pidana korupsi penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan Rapid Test Covid-19 #FitnahSprindik,pada kunjungan kerja reses ke sumsel dewan perwakilan rakyat ri juga meninjau langsung pt indofood sukses makmur sumsel terkait dampak pandemi covid dan program bantuan subsidi upah bsu yang disalurkan pemerintah,neutral,0.9973944425582886
Penggratisan tak menjamin efektivitas program vaksin Covid-19 karena faktor penolakan sebagian masyarakat berdasarkan pertimbangan religius (halal-haram) juga penolakan berdasarkan pertimbangan keamanan.,dengan diadakan penyidikan yang menduga tindak pidana korupsi penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test covid,neutral,0.9980880618095398
"Dalam sprindik palsu, Firli disebut memberikan perintah kepada penyidik KPK untuk melakukan penyidikan terkait penerimaan hadiah atau janji kepada pegawa negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test Covid-19
#FitnahSprindik
FitnahSprindik",wali kota kediri abdullah abu bakar meminta semua pihak ikut sosialisasi terkait dengan penerapan protokol kesehatan menyusul jumlah kasus covid di kota kediri jawa timur yang semakin meningkat,neutral,0.9983022212982178
"Dlm sprindik palsu yg dilihat,ketua kpk disebut memberikan perintah kepada penyidik KPK untuk melakukan penyidikan terkait penerimaan hadiah/janji kpd pegawa negeri/penyelenggara negara terkait pengadaan alat kesehatan rapid Covid-19 melalui PT Rajawali Nusantara 
#FitnahSprindik",virus corona kembali menggila di beberapa negara termasuk belanda kasus covid melonjak kini belanda kembali lockdown menjelang natal dan tahun baru via,neutral,0.9963687658309937
Berita Hoax oleh oknum jahat serang Erick terkait kasus korupsi perihal penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan Rapid Test Covid-19 #FitnahSpindik,meski keberagaman menjadi hal yang merajut bangsa indonesia perilaku intoleran masih saja terjadi sampai saat ini pandemi covid yang dihadapi oleh seluruh negara di dunia juga mempengaruhi kehidupan sosial masyarakat,positive,0.6353537440299988
"Pada Kunjungan Kerja Reses ke Sumsel, @KomisiIX DPR RI juga meninjau langsung PT. Indofood Sukses Makmur Sumsel terkait dampak pandemi Covid-19 dan program bantuan subsidi upah (BSU) yang disalurkan pemerintah.",wah mas poltak isunya harusnya lebih besar saya cukup kecewa melihat tweet dukungan abang terkait beberapa kebijakan pemerintah isunya adalah negara hadir dengan berkemauan memberikan vaksin gratis bagi rakyatnya jika berbayar lantas di mana posisi negara broker,negative,0.9997350573539734
Dg diadakan penyidikan yg menduga tindak pidana korupsi penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan Rapid Test Covid-19 #FitnahSprindik,satgas penanganan covid meminta rumah sakit untuk menghentikan promosi kepada masyarakat terkait layanan pemesanan awal pre order vaksin covid karena hingga saat ini pemerintah belum secara resmi memulai program vaksinasi,neutral,0.9966841340065002
"Wali Kota Kediri Abdullah Abu Bakar meminta semua pihak ikut sosialisasi terkait dengan penerapan protokol kesehatan menyusul jumlah kasus COVID-19 di Kota Kediri, Jawa Timur, yang semakin meningkat.",vaksin covid masih menunggu izin sementara bpom dan mui antara news jawa barat,neutral,0.997913658618927
"Virus Corona kembali menggila di beberapa negara termasuk Belanda. Kasus COVID-19 melonjak, kini Belanda kembali lockdown menjelang natal dan tahun baru.
via @detikHealth",setidaknya aku sudah dengar kabar baik buat tahun depan seperti kado ultah pengganti kabar buruk tahun ini iya allah panjangkan umurku hingga bisa berpuasa ramadhan tahun depan,positive,0.9855450987815857
"Meski keberagaman menjadi hal yang merajut Bangsa Indonesia, perilaku intoleran masih
saja terjadi sampai saat ini. Pandemi Covid-19 yang dihadapi oleh seluruh negara di dunia
juga mempengaruhi kehidupan sosial masyarakat.",profesional dan kontra vaksinasi covid berbayar ditengah persoalan terkait masalah ketersediaan anggaran bagaimana solusinya live anggota komisi ix dewan perwakilan rakyat ri kurniasih mufidayati streaming begitu begitu begitu,neutral,0.9899652600288391
"Wah, bang Poltak, isunya harusnya lebih besar
Saya cukup kecewa ngeliat tweet dukungan abang terkait beberapa kebijakan pemerintah
Isunya adalah Negara hadir dengan berkemauan memberikan vaksin gratis bagi rakyatnya
Jika berbayar, lantas di mana posisi Negara? Broker?",vaksin covid masih tunggu izin sementara bpom dan mui,neutral,0.9985621571540833
"Satgas Penanganan COVID-19 meminta rumah sakit untuk menghentikan promosi kepada masyarakat terkait layanan pemesanan awal (pre-order) vaksin COVID-19, karena hingga saat ini pemerintah belum secara resmi memulai program vaksinasi.",profesional dan kontra vaksinasi covid berbayar ditengah persoalan terkait masalah ketersediaan anggaran bagaimana solusinya talk pemerhati kesehatan koordinator advokasi bpjs timbul siregar streaming begitu begitu begitu,neutral,0.9703229665756226
Vaksin COVID-19 masih menunggu izin sementara BPOM dan MUI - ANTARA News Jawa Barat,program subsidi upah sumber mof malaysia infografik bernamaofficial pusat maklumat rakyat manjung,neutral,0.9965838193893433
"Setidaknya gw udah denger kabar baik buat taun depan...kayak kado ultah pengganti kabar buruk tahun ini...ya Allah, panjangkan umurku hingga bisa berpuasa ramadhan tahun depan",jepang mencatat kematian terkait dengan covid pada des sementara jumlah pasien yang sakit parah meningkat empat dari hari sebelumnya menjadi juga rekor tertinggi sembilan kematian dikonfirmasi di tokyo tertinggi sejak keadaan darurat covid dicabut pada akhir mei,neutral,0.9944422841072083
"#DiskusiInteraktifElshinta: Pro dan kontra vaksinasi covid-19 berbayar ditengah persoalan terkait masalah ketersediaan anggaran. Bagaimana solusinya?
LIVE! Anggota Komisi IX DPR RI Kurniasih Mufidayati
Streaming &gt;&gt;&gt;",tim satgas covid aceh bidang perubahan perilaku hadirkan sejumlah webinar webinar bertema budaya agama dan sains dalam usaha cegah penyebaran covid akan dilaksanakan pada hari tanggal jumat desember waktu pukul wib,neutral,0.9965683221817017
Vaksin Covid-19 Masih Tunggu Izin Sementara BPOM dan MUI,klik tautan berikut untuk mengetahui pantauan terkini terkait kasus covid yang terjadi di sejumlah negara eropa rabu,neutral,0.9979968667030334
"#DiskusiInteraktifElshinta: Pro dan kontra vaksinasi covid-19 berbayar ditengah persoalan terkait masalah ketersediaan anggaran. Bagaimana solusinya?
Talk: Pemerhati Kesehatan, Koordinator Advokasi BPJS Timbul Siregar
Streaming &gt;&gt;&gt;",deh esto se sale vacunando promoviendo uso masivo deh barbijos dentro fuera testeando masivamente lah piblaci aislamiento seguimiento deh casos sih teniendo los instrumentos no kamu haces sos ujian nasional genocida no mas muertos,positive,0.8117004632949829
"Program subsidi upah
Sumber : mof_malaysia
Infografik : bernamaofficial
#COVID19
#KitaTeguhKitaMenang
#KomunikasiKita
#NormaBaharu
#PeneranganPerak
#JaPenManjung @ Pusat Maklumat Rakyat Manjung",sanghis using fb tryout promote benci dan violence dan fb automation has loophole monitoring benci content ini local languages also reveals fb designate only non hindu group as extremists as ini fear of coming cro roads with ruling party,neutral,0.9439975023269653
"Jepang mencatat 53 kematian terkait dgn Covid-19 pd 15 Des., sementara jumlah pasien yg sakit parah meningkat empat dari hari sebelumnya menjadi 592, juga rekor tertinggi. Sembilan kematian dikonfirmasi di Tokyo, tertinggi sejak keadaan darurat Covid-19 dicabut pada akhir Mei.",indonesia bukan untuk golongan amp kelompok tertentu ada meninggal senin,negative,0.9993602633476257
"Tim Satgas COVID-19 Aceh Bidang Perubahan Perilaku hadirkan sejumlah Webinar. Webinar #3 bertema ""Budaya, Agama, dan Sains Dalam Usaha Cegah Penyebaran Covid-19"", akan dilaksanakan pada:
Hari/Tanggal : Jumat, 18 Desember 2020
Waktu : Pukul 09.00 – 11.00 WIB",jangan gunakan media utama untuk yakinkan rakyat jemput wakil tokki ppim dan dari noorazman untuk berdiskusi tentang vaksin jemput wakil provaksin sertai sama yakinkan rakyat jika benar vaksin covid ini bersih dan halal dan toyyiban jangan buang duit rakyat,positive,0.9987610578536987
"Klik tautan berikut untuk mengetahui pantauan terkini terkait kasus COVID-19 yang terjadi di sejumlah negara Eropa, Rabu (16/12):",harga ubat dan vaksin covid sebelum ini sentiasa menjadi rahsia komersial sensitif yang dikawal rapi namun maklumat rahsia itu pecah apabila seorang menteri belgium dikatakan secara tidak sengaja mendedahkan harga yang dipersetujui kesatuan eropah,negative,0.9288503527641296
"de esto se sale vacunando, promoviendo uso masivo de barbijos dentro y fuera, testeando masivamente a la piblación (aislamiento y seguimiento de casos)
si teniendo los instrumentos no lo haces sos un genocida
No mas MUERTOS #COVID19",disember ahad malam berpeluang memenuhi jemputan kkampung belanga pecah langkawi bagi berkongsi maklumat berkaitan pembudayaan norma baharu pendamik covid dan belanjawan,neutral,0.7262483239173889
Sanghis using FB to promote hate and violence and FB automation has a loophole monitoring hate content in local languages. also reveals FB designate only non -hindu group as extremists🤬 as in fear of coming cross roads with ruling party. #BJPfailsIndia,increased coronavirus restrictions due tryout spiking cases means mereka dan the cult promoters are staying indoors itu shame because who is gonna straight up shove me out of the way at the grocery store,neutral,0.987098753452301
@HumasGresik Pemerintah terus melakukan upaya dalam menekan penyebaran COVID-19 di Indonesia dengan menerapkan terkait kunjungan wisatawan mancanegara ke Indonesia. #SosialisasiEdukasiProkes Cipta Kamtibmas Kondusif,ang balita kok bago dumating ang covid pacquiao at go ang usapan kayak enggak naging adik sih bong go sa tarpaulin at billboard kahit pambalot ng kendi sayang mau bong go pero setelah covid at dahil sa pabagsak nya ekonomiya naging duterte pacquiao nya idagdag apa ang icc,negative,0.9422425031661987
"Indonesia Bukan untuk Golongan &amp; Kelompok Tertentu Ada 4.240.479
143.235 Meninggal
Senin
#Rezim_TukangBoong
#PecatYaqut
#7TahunPrestasiKorupsi
#BongkarRekayasaKM50
#justiceforibhrsandkm50
#bongkarkorupsibansos
#batalkanuuciptakerja
#COVID19
#MondayWisdom",memanfaatkan musibah untuk mendapatkan keuntungan diri sendiri dengan cara yang haram adalah level kriminal tinggi tidak kalah sama terorisme bayangkan banyak pekerja dirumahkan dipotong gaji usaha bangkrut eh ini bahkan korupsi uang bantuan orang yang terdampak musibah tersebut,negative,0.9998632669448853
"@humasres_blikot Pemerintah terus melakukan upaya dalam menekan penyebaran COVID-19 di Indonesia dengan menerapkan terkait kunjungan wisatawan mancanegara ke Indonesia.
#SosialisasiEdukasiProkes
Cipta Kamtibmas Kondusif",amerika serikat telah melaporkan lebih dari kasus baru covid dalam satu hari pada jumat lalu menetapkan rekor dunia baru yang memprihatinkan ketika negara itu sedang mempersiapkan distribusi vaksin covid kedua ke negara bagian,negative,0.5652865171432495
"@RTM_Malaysia @KKMPutrajaya Jangan gunakan media utama untuk yakinkan rakyat.
Jemput wakil tokki ppim dan dr Noorazman untuk berdiskusi tentang vaksin. Jemput wakil provaksin sertai sama. Yakinkan rakyat jika benar vaksin covid19 ini bersih dan halal dan toyyiban. Jangan buang duit rakyat.",vaksin covid akan secara gratis bagi masyarakat presiden jokowi telah menginstruksikan dan memerintahkan untuk mengalokasikan anggaran terkait ketersediaan dan vaksinasi secara gratis sehingga tidak ada alasan bagi masyarakat untuk tidak mendapatkan vaksin,neutral,0.6244020462036133
"Harga ubat dan vaksin Covid-19 sebelum ini sentiasa menjadi rahsia komersial sensitif yang dikawal rapi. Namun, maklumat rahsia itu pecah apabila seorang menteri Belgium dikatakan secara tidak sengaja mendedahkan harga yang dipersetujui Kesatuan Eropah…",waao what great example of dan believe our dearest ji mi edisi his sama right okay no worries bahagia dan tolong don call me atau atau whatever,positive,0.9924095869064331
"20 Disember 2020 ( Ahad ) 8.30 malam
Berpeluang memenuhi jemputan KRT Kampung Belanga Pecah,Langkawi bagi berkongsi maklumat berkaitan Pembudayaan Norma Baharu Pendamik COVID-19 dan Belanjawan 2021.",suntikan vaksin berkenaan juga tidak akan diberikan kepada kanak kanak berusia bawah tahun dan wanita hamil berhubung isu halal atau haram dalam kandungan vaksin pula ahmad amzad enggan mengulas lanjut tetapi beliau memaklumkan vaksin covid tidak mengandungi sel haiwan,neutral,0.8059839010238647
"@GtSibley @halaljew Increased coronavirus restrictions due to spiking cases means they and the cult promoters are staying indoors. It’s a shame, because who is gonna straight up shove me out of the way at the grocery store?",jangan heran di negaraku bansos covid saja di embat di negaraku itu oknum pejabatnya jago baca peluang peluang haram,negative,0.9997929930686951
"Ang balita ko, bago dumating ang covid-19, Pacquiao at Go ang usapan. Kaya nga naging adik si Bong Go sa tarpaulin at Billboard. Kahit pambalot ng kendi ay may ""Bong Go"". Pero after covid-19 at dahil sa pabagsak na ekonomiya, naging Duterte-Pacquiao na. Idagdag pa ang ICC.",kung nag rereklamo kayo sa presyo ng covid vaccine eh di huwag kayong mag paturok tutal nmn eh nakaka gala nya enggak kayo kung saan saan diyan pweh kayak damihan niyo pag tryout troll at ng makarami kayo bago dumating ang vaccine,positive,0.7964217662811279
"Memanfaatkan musibah untuk mendapatkan keuntungan diri sendiri dgn cara yg haram adalah level kriminal tinggi ga kalah sm terorisme. Bayangin banyak pekerja dirumahkan, dipotong gaji, usaha bangkrut, eh ini malah korupsi uang bantuan org yg terdampak musibah tsb.",belum you believe itu is reporting that moslems are objecting tryout the coronavirus vaccine as itu mau belum be halal what the fuck,negative,0.8690974712371826
"Amerika Serikat telah melaporkan lebih dari 400.000 kasus baru COVID-19 dalam satu hari pada Jumat (18/12) lalu, menetapkan rekor dunia baru yang memprihatinkan ketika negara itu sedang mempersiapkan distribusi vaksin COVID-19 kedua ke negara bagian",protokol kesehatan wajib dipatuhi untuk mencegah penyebaran virus corona selain itu untuk meningkatkan imunitas dan menciptakan kekebalan kelompok kita harus divaksin covid loh sobat polri tenang saja vaksin gratis aman dan halal vaksinasi masker melindungi,positive,0.999377965927124
"Vaksin Covid-19 akan secara gratis bagi masyarakat.
Presiden Jokowi telah menginstruksikan dan memerintahkan untuk mengalokasikan anggaran terkait ketersediaan dan vaksinasi secara gratis, sehingga tidak ada alasan bagi masyarakat untuk tidak mendapatkan vaksin.
#vaksinGratis",protokol kesehatan wajib dipatuhi untuk mencegah penyebaran virus corona selain itu untuk meningkatkan imunitas dan menciptakan kekebalan kelompok kita harus divaksin covid loh sobat polri tenang saja vaksin gratis aman dan halal,positive,0.9996471405029297
"Waao what a great example of #SocialDistancing and I believe our dearest @AmitShah ji missed his #mask am I right?
Okay no worries happy #Covid_19 And please don't call me a #terrorist or #antihindu or whatever.
#BengalWithBJP #AmitShahInBengal #COVID19",secrets of miraj opens on laylat qadr sufi meditation center via,neutral,0.9945247173309326
"Suntikan vaksin berkenaan juga tidak akan diberikan kepada kanak-kanak berusia bawah 18 tahun dan wanita hamil.
Berhubung isu halal atau haram dalam kandungan vaksin pula, Ahmad Amzad enggan mengulas lanjut, tetapi beliau memaklumkan vaksin COVID-19 tidak mengandungi sel haiwan.",pemerintah juga harus lebih tegas terkait penyaluran bantuan korupsi terhadap bantuan covid seharusnya tidak terjadi namun kenyataannya korupsi bantuan ini terjadi dan yang lebih parahnya dana yang dikorupsi tidak sedikit hal tersebut sangat merugikan untuk keuangan pemerintah,negative,0.9997846484184265
"@geloraco Jangan heran...
di negaraku bansos covid aja di embat,,
di negaraku itu oknum pejabatnya jago baca peluang,,
peluang haram🤣🤣",tingkat penerimaan masyarakat terhadap vaksinasi covid ini masih belum sepenuhnya diterima hal ini disebabkan oleh masih terbatasnya informasi yang diberikan terkait jenis vaksin jaminan kehalalan vaksin waktu ketersediaan vaksin jumlah vaksin dan berbagai faktor terkait,neutral,0.8697680234909058
Kung nag rereklamo kayo sa Presyo ng Covid19 Vaccine eh di huwag kayong mag paturok! Tutal nmn eh nakaka gala na nga kayo kung saan saan diyan.pweh! kaya damihan niyo pag to-troll at ng makarami kayo bago dumating ang Vaccine!,pemerintah juga terus mendorong pihak pihak terkait dalam pembuatan vaksin ini agar vaksin merah putih bisa lulus uji klinis tahap kesenjangan distribusi vaksin covid antara negara maju dan negara berkembang kian mengkhawatirkan,negative,0.9028697609901428
Can you believe it @TimesRadio is reporting that moslems are objecting to the Coronavirus vaccine as it may not be halal! WTF! #Atheism,protokol kesehatan wajib dipatuhi untuk mencegah penyebaran virus corona selain itu untuk meningkatkan imunitas dan menciptakan kekebalan kelompok kita harus divaksin covid loh sobat polri tenang saja vaksin gratis aman dan halal vaksinasi masker,positive,0.9995748400688171
"Protokol kesehatan wajib dipatuhi untuk mencegah penyebaran virus Corona.Selain itu,utk meningkatkan imunitas dan menciptakan kekebalan kelompok kita hrus divaksin Covid-19 loh Sobat Polri. Tenang saja,vaksin gratis,aman dan halal.
#HariJadiKe73polwan
Vaksinasi Masker Melindungi",protokol kesehatan wajib dipatuhi untuk mencegah penyebaran virus corona selain itu untuk mningkatkan imunitas dan mnciptakan kkeblan klompok kita harus divaksin covid loh sobat polri tenang saja vaksin gratis aman dan halal vaksinasi masker melindungi,positive,0.9990149736404419
