raw,processed,label,score
"Pemerintah terus melakukan upaya dalam menekan penyebaran COVID-19 di Indonesia dengan menerapkan terkait kunjungan wisatawan mancanegara ke Indonesia.
#SosialisasiEdukasiProkes
Cipta Kamtibmas Kondusif
3",jangan gegabah saya tidak yakin pemerintah dalam hal ini pihak berwenang covid tegah berbisnis demi atm di tengah kesulitan ekonomi rakyat jika benar maka tergolong skandal pcr covid harus diklarifikasi by pihak terkait kemenkes satgas covid nasional,negative,0.9995682835578918
"Bupati Kudus Hartopo mengikuti konferensi video arahan Presiden Joko Widodo terkait penanganan kasus Covid-19 di Indonesia di Command Center Diskominfo, Senin (25/10). Vidcon tersebut dihadiri gubernur dan bupati/walikota seluruh daerah di Indonesia.",gracias al esfuerzo deh toda lah poblaci el deh ayer nuestro apa no registr ning fallecimiento por tenemos ujian nasional descenso deh las hospitalizaciones en uci por esta enfermedad lah batalla contin manifest hoy el presidente,neutral,0.84355229139328
"@ABSetyono @PlateJohnny @kemkominfo @jokowi @KemenkesRI @setkabgoid @Aryprasetyo85 @henrysubiakto @mediaindonesia @BAKTIKominfo @ariani_leksono Sejak pertengahan September 2021 hingga sekarang, kasus Covid-19 di Inggris terus bertambah. Pada Jumat, 22 Oktober 2021, dilaporkan sebanyak 41.181 kasus Covid-19 baru di sana.
@kemkominfo",pada jumat oktober kemarin dilaporkan sebanyak kasus covid baru di negara negara eropa seperti inggris dan rusia itu alasan menghimbau masyarakat tetap jaga disiplin prokes,neutral,0.6813016533851624
"@msaid_didu Jgn gegabah. Saya tdk yakin pemerintah dlm hal ini pihak berwenang covid tegah berbisnis/demi atm di tengah kesulitan ekonomi rakyat. Jika benar, mk tergolong skandal pcr covid 19. Harus diklarifikasi by pihak terkait (kemenkes, satgas covid19 nasional).",selamat siang hingga saat ini pt kai tetap mengacu pada surat edaran kementerian perhubungan no tahun dan se gugus tugas covid no tahun,neutral,0.9987292885780334
"#EsNoticia 🔴 ""Gracias al esfuerzo de toda la población, el día de ayer nuestro país no registró ningún fallecimiento por #COVID19, y tenemos un descenso de las hospitalizaciones en UCI por esta enfermedad. La batalla continúa"", manifestó hoy el presidente @NitoCortizo",selamat siang saat ini pt kai tetap mengacu pada surat edaran kementerian perhubungan nomor tahun selain itu surat edaran gugus tugas covid nomor tahun juga dijadikan sebagai pedoman,neutral,0.9974201917648315
"@ABSetyono @PlateJohnny Pada Jumat, 22 Oktober kemarin, dilaporkan sebanyak 41.181 kasus Covid-19 baru di negara-negara Eropa, seperti Inggris dan Rusia.
Itu alasan @kemkominfo menghimbau masyarakat tetap jaga disiplin prokes",rasanya pada masa ini penyokong tidak berubah hati kepada yb ph tahu mantan ph hati masing cuma berdoa pandemik covid cepat tamat dan mahukan pru untuk hukum yb yang tipu dengan janji palsu pada pru serta merosakkan agama bangsa dan negara masa jadi kjaan,negative,0.9996250867843628
@nceeekz Selamat siang. Hingga saat ini PT KAI tetap mengacu pada Surat Edaran Kementerian Perhubungan No 14 tahun 2020 dan SE Gugus Tugas Covid-19 No 9 tahun 2020.|1,selamat malam saat ini pt kai tetap mengacu pada surat edaran kementerian perhubungan nomor tahun selain itu surat edaran gugus tugas covid nomor tahun juga dijadikan sebagai pedoman,neutral,0.9972140192985535
@FKawedar @kemenhub151 Selamat siang. Saat ini PT. KAI tetap mengacu pada Surat Edaran Kementerian Perhubungan nomor 14 tahun 2020. Selain itu Surat Edaran Gugus Tugas COVID-19 nomor 9 tahun 2020 juga dijadikan sebagai pedoman. |1,selamat malam dan mohon maaf baru terbalaskan hingga saat ini pt kai tetap mengacu pada surat edaran kementerian perhubungan no tahun dan se gugus tugas covid no tahun sehingga penumpang yang melakukan perjalanan dengan kakak jarak jauh,neutral,0.9941356182098389
@GhazaliResab Rasanya pd masa ini penyokong tak berubah hati kpd yb2 ph tau ex-ph. Hati masing2 cuma berdoa pandemik covid19 cepat tamat dan mahukan pru15 utk hukum yb2 yg tipu dgn janji2 palsu pd pru14 serta merosakkan agama bangsa dan negara masa jd kjaan.,selamat siang dan mohon maaf baru terbalaskan hingga saat ini pt kai masih mengacu pada se kementerian perhubungan no tahun dan se gugus tugas covid no tahun penumpang kakak jarak jauh wajib memiliki surat keterangan negatif covid,neutral,0.8011038303375244
@herliyanti_ka Selamat malam. Saat ini PT. KAI tetap mengacu pada Surat Edaran Kementerian Perhubungan nomor 14 tahun 2020. Selain itu Surat Edaran Gugus Tugas COVID-19 nomor 9 tahun 2020 juga dijadikan sebagai pedoman. |1,selamat sore terkait persyaratan penumpang kakak saat ini pt kai tetap mengacu pada surat edaran kementerian perhubungan nomor tahun selain itu surat edaran gugus tugas covid nomor tahun juga dijadikan sebagai pedoman,neutral,0.9970434308052063
"@MasterFinlayson Selamat malam dan mohon maaf baru terbalaskan. Hingga saat ini PT KAI tetap mengacu pada Surat Edaran Kementerian Perhubungan No. 14 tahun 2020 dan SE Gugus Tugas Covid-19 No. 9 tahun 2020. Sehingga penumpang yang melakukan perjalanan dengan KA jarak jauh, |1",update informasi terkait situasi covid berdasarkan data dari dinas kesehatan kabupaten klaten per minggu penjahat kelamin wib cc thread,neutral,0.9817035794258118
@Miko_Ririd Selamat siang dan mohon maaf baru terbalaskan. Hingga saat ini PT KAI masih mengacu pada SE Kementerian Perhubungan No. 14 Tahun 2020 dan SE Gugus Tugas Covid-19 no 9 tahun 2020. Penumpang KA Jarak Jauh wajib memiliki surat keterangan negatif Covid-19 |1,selamat pagi hingga saat ini pt kai tetap mengacu pada surat edaran kementerian perhubungan nomor tahun dan gugus tugas covid nomor tahun bagi penumpang yang ingin melakukan perjalanan menggunakan kakak,neutral,0.9983428716659546
@yongbokksun Selamat siang dan mohon maaf baru terbalaskan. Hingga saat ini PT KAI masih mengacu pada SE Kementerian Perhubungan No. 14 Tahun 2020 dan SE Gugus Tugas Covid-19 no 9 tahun 2020. Penumpang KA Jarak Jauh wajib memiliki surat keterangan negatif Covid-19 |1,polemik terkait adanya biaya tambahan ongkos naik haji onh di masa pandemi covid telah dibatalkan pemerintah pusat,neutral,0.9982507824897766
"@Gift17229 Selamat sore. Terkait persyaratan penumpang KA, saat ini PT. KAI tetap mengacu pada Surat Edaran Kementerian Perhubungan nomor 14 tahun 2020. Selain itu Surat Edaran Gugus Tugas COVID-19 nomor 9 tahun 2020 juga dijadikan sebagai pedoman. |1",gubernur jawa tengah ganjar pranowo meminta semua pemerintah kabupaten kota di jawa tengah untuk melakukan patroli ke sekolah terkait pelaksanaan pembelajaran tatap muka hal itu untuk menanggulangi adanya klaster penularan covid di sekolah,neutral,0.9979180693626404
"Update informasi terkait situasi Covid-19 berdasarkan data dari Dinas Kesehatan Kabupaten Klaten, per Minggu (20/12/20) pk.12.00 WIB :
Cc. @ganjarpranowo @humasjateng @YaniSunarno @DinkesKabKlaten @ombudsmanjateng - A Thread -",instruksi presiden jokowi bagi seluruh jajaran menteri dan lembaga terkait untuk mencegah lonjakan covid,neutral,0.9979084730148315
"@fleuliy Selamat pagi. Hingga saat ini PT KAI tetap mengacu pada Surat Edaran Kementerian Perhubungan nomor 14 tahun 2020 dan Gugus Tugas Covid-19 nomor 9 tahun 2020. Bagi penumpang yang ingin melakukan perjalanan menggunakan KA #MutiaraTimur, |1",gub meminta semua pemkab kota di jateng melakukan patroli ke sekolah terkait pelaksanaan ptm untuk menanggulangi adanya klaster covid di sekolah klaster sekolah mencapai transmisi lokal cukup tinggi dibanding klaster keluarga yang hanya transmisi lokal,neutral,0.9955623149871826
Polemik terkait adanya biaya tambahan ongkos naik haji (ONH) di masa pandemi COVID-19 telah dibatalkan pemerintah pusat. #publisherstory,kerja sama pemerintah dengan perusahaan farmasi asal amerika serikat yaitu merck terkait obat alternatif covid molnupiravir sudah masuk finalisasi,neutral,0.9882718920707703
"Gubernur Jawa Tengah Ganjar Pranowo meminta semua pemerintah kabupaten/ kota di Jawa Tengah untuk melakukan patroli ke sekolah terkait pelaksanaan pembelajaran tatap muka. Hal itu untuk menanggulangi adanya klaster penularan Covid-19 di sekolah.
#SahabatGanjar",term tidak terlalu mahal itu beda tiap level pak men rp ribu itu tidak mahal untuk di sbagian pulau jawa tapi beda dipedalaman ntt indonesia timur pelosok sumatera sebaiknya dijual based on daerah dengan metode bpjs subsidi silang supaya apbn negara tidak jebol saat kopid begini,positive,0.7446328997612
"@POLISINGANJUK1 Pemerintah terus melakukan upaya dalam menekan penyebaran COVID-19 di Indonesia dengan menerapkan terkait kunjungan wisatawan mancanegara ke Indonesia.
#SosialisasiEdukasiProkes
Cipta Kamtibmas Kondusif",kapolsek maja polres majalengka iptu asep saepudin melaksanakan silaturahmi keamanan dan ketertiban masyarakat dan memberikan himbauan covid sekaligus sosialisasikan penerapan dengan menyambangi tokoh agama ketua mui kah jojo selaku ketua mui kecamatan maja kabupaten majalengka selasa,neutral,0.9977474808692932
"Instruksi Presiden Jokowi bagi seluruh jajaran menteri dan lembaga terkait untuk mencegah lonjakan covid19
#PPKMRendahkanAngkaCovid",kanit binmas polsek kasokandel polres majalengka aiptu agus sukmana melaksanakan silaturahmi keamanan dan ketertiban masyarakat dan memberikan himbauan covid sekaligus sosialisasikan penerapan dengan menyambangi tokoh agama pimpinan pondok pesantren hidayatul ikhwan di desa kasokandel,neutral,0.9976790547370911
"Pemerintah terus melakukan upaya dlm menekan penyebaran COVID-19 di Indonesia dengan menerapkan terkait kunjungan wisatawan mancanegara ke Indonesia.
#SosialisasiEdukasiProkes
Cipta Kamtibmas Kondusif
@Wan_s79
@yangmi3pr @CamatYg @FriendsFolbacks @najugul_sinaga @Timsuwardi",ngomong-ngomong besok aku bakal sharing beberapa temuan sementara terkait dinasti politik dalam pemilihan kepala daerah kemarin sama beli made supriatma dan mbak irma hidayana dari,neutral,0.9945264458656311
"Gub @ganjarpranowo meminta semua pemkab/kota di Jateng melakukan patroli ke sekolah terkait pelaksanaan PTM. Untuk menanggulangi adanya klaster Covid-19 di sekolah.
Klaster sekolah mencapai 94 transmisi lokal, cukup tinggi dibanding klaster keluarga yang hanya 5 transmisi lokal.",untuk mengantisipasi kenaikan kasus covid pasca libur natal dan tahun baru pemerintah memutuskan untuk melarang kerumunan dan perayaan tahun baru di tempat umum,neutral,0.9950785636901855
Kerja sama pemerintah dengan perusahaan farmasi asal Amerika Serikat yaitu Merck terkait obat alternatif Covid-19 Molnupiravir sudah masuk finalisasi.,virus corona kembali menggila di beberapa negara termasuk belanda kasus covid melonjak kini belanda kembali lockdown menjelang natal dan tahun baru,neutral,0.9847056269645691
"Term ""Tak Terlalu Mahal"" itu beda2 tiap level pak men @KemenkesRI Rp 50rb itu ga mahal utk di sbagian Pulau Jawa,tapi beda dipedalaman NTT-Indonesia timur,pelosok sumatera.
Sbaiknya dijual based on daerah dgn metode BPJS,subsidi silang,biar APBN negara ga jebol saat kopid gini",uraian berikut merupakan informasi terkini terkait kasus covid yang terjadi di negara negara dengan jumlah terbanyak menurut data dari universitas johns hopkins selasa amerika serikat kasus india kasus selengkapnya,neutral,0.9847094416618347
"Kapolsek Maja Polres Majalengka IPTU Asep Saepudin melaksanakan Silaturahmi Kamtibmas dan memberikan himbauan Covid-19 sekaligus Sosialisasikan penerapan 3M dengan menyambangi tokoh agama Ketua MUI KH. Jojo selaku Ketua MUI Kecamatan Maja Kabupaten Majalengka, Selasa (15/12/2020)",untuk aturan hukum yang diberlakukan secara global khususnya terkait penanganan covid acuan yang dipakai adalah peraturan yang ditetapkan who dalam penanganan pandemi,neutral,0.9981166124343872
Kanit Binmas Polsek Kasokandel Polres Majalengka AIPTU Agus Sukmana melaksanakan Silaturahmi Kamtibmas dan memberikan himbauan Covid-19 sekaligus Sosialisasikan penerapan 3M dengan menyambangi tokoh agama Pimpinan Pondok pesantren Hidayatul Ikhwan di Desa Kasokandel.,percobaan pertama yang divaksin itu harusnya presiden dan menkes yang penting untuk kepercayaan rakyat kalo itu aman jadi jangan sampai ada kesan rakyat jadi kelinci percobaan apakah sudah ada fatwa halal dari mui kalo belum tolong jangan diedarin dulu karena kalo haram itu dosa besar,negative,0.9998244643211365
"Btw, besok gw bakal sharing beberapa temuan sementara terkait dinasti politik dalam pilkada kemarin sama Bli Made Supriatma dan Mbak Irma Hidayana dari @laporcovid.",perempuan pasien covid di singapura melahirkan bayi dengan antibodi november,neutral,0.9957429766654968
"Untuk mengantisipasi kenaikan kasus COVID-19 pasca libur natal dan tahun baru 2020-2021, pemerintah memutuskan untuk melarang kerumunan dan perayaan tahun baru di tempat umum. #KabarKabinet",bakti sosial tni polri,neutral,0.9968180656433105
"12.51 #BeritaSONORA - Untuk mengantisipasi kenaikan kasus COVID-19 pasca libur natal dan tahun baru 2020-2021, pemerintah memutuskan untuk melarang kerumunan dan perayaan tahun baru di tempat umum. #KabarKabinet",firli disebut memberikan perintah kepada penyidik kpk untuk melakukan penyidikan terkait penerimaan hadiah atau janji kepada pegawa negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test covid melalui pt rajawali nusantara indonesia rni,neutral,0.9985482096672058
"Virus Corona kembali menggila di beberapa negara termasuk Belanda. Kasus COVID-19 melonjak, kini Belanda kembali lockdown menjelang natal dan tahun baru.",melakukan penyidikan dugaan tindak pidana korupsi penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test covid,neutral,0.9985761642456055
"Uraian berikut merupakan informasi terkini terkait kasus COVID-19 yang terjadi di negara-negara dengan jumlah terbanyak, menurut data dari Universitas Johns Hopkins, Selasa (15/12):
Amerika Serikat: 72.702.555 kasus
India: 16.432.408 kasus
Selengkapnya",sebelumnya telah beredar sprindik dengan kop surat kpk perihal dugaan tindak pidana korupsi berupa penerimaan hadiah atau janji kepada pegawai negeri terkait dengan pengadaan alat kesehatan rapid test covid fitnah sprindik,neutral,0.998166561126709
"Untuk aturan hukum yang diberlakukan secara global, khususnya terkait penanganan covid19, acuan yg dipakai adalah peraturan yang ditetapkan WHO dalam penanganan pandemi.",dalam sprindik palsu firli disebut memberikan perintah kepada penyidik kpk untuk melakukan penyidikan terkait penerimaan hadiah atau janji kepada pegawa negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test covid fitnahsprindik,neutral,0.9984834790229797
"Percobaan pertama yg divaksin itu hrsnya presiden dan menkes, yg penting utk kepercayaan rakyat kl itu aman ,jd jgn sampe ada kesan rakyat jd kelinci percobaan, apakah sdh ada fatwa halal dr MUI ? kl blm tlg jgn diedarin dulu krn kl haram itu dosa besar (",sosialisasi terkait vaksin covid dari ketua tim riset uji klinis vaksin amp ketua satgas imunisasi idai secara online di pmn rs mata cicendo,neutral,0.9981870055198669
"ْPercobaan pertama yg divaksin itu hrsnya presiden dan menkes, yg penting utk kepercayaan rakyat kl itu aman ,jd jgn sampe ada kesan rakyat jd kelinci percobaan, apakah sdh ada fatwa halal dr MUI ? kl blm tlg jgn diedarin dulu krn kl haram itu dosa besar (",dalam sprindik palsu yang dilihat ketua kpk disebut memberikan perintah kepada penyidik kpk untuk melakukan penyidikan terkait penerimaan hadiah janji kepada pegawa negeri penyelenggara negara terkait pengadaan alat kesehatan rapid covid melalui pt rajawali nusantara,neutral,0.9985465407371521
"@JombloKG @instakatolik @KeMaKIPB @Penyuluh_AK @zona_omk @Katolik_GK @orthocathID @IABHK @JostKoko Perempuan Pasien Covid-19 di Singapura Melahirkan Bayi Dengan Antibodi
29 November 2020",berita isu bohong oleh oknum jahat serang erick terkait kasus korupsi perihal penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test covid,neutral,0.992057740688324
"@Katolik_Roma @PostinusGul @KatolikG @Pria_Katolik @GrjKatolik @indokatolik100 @FaktaKatolik @KatolikIndo @Katolik_ku @lifeforJesus__ @KomsosKWI
Perempuan Pasien Covid-19 di Singapura Melahirkan Bayi Dengan Antibodi
29 November 2020",pada kunjungan kerja reses ke sumsel dewan perwakilan rakyat ri juga meninjau langsung pt indofood sukses makmur sumsel terkait dampak pandemi covid dan program bantuan subsidi upah bsu yang disalurkan pemerintah,neutral,0.9973944425582886
"BAKTI SOSIAL TNI-POLRI
#polisipromoter #polisiindonesia #polisijatim #baksos #bidhumaspoldajatim #polresmojokertokota #polsekkemlagimjkkota #peduli #berbagi #jawatimur #bersatulawancorona #covid19 #jumat #mojokerto #kotamojokerto #TNIPOLRI #kemlagi",angka kesembuhan covid sumut capai persen sumber,neutral,0.9932833909988403
Firli disebut memberikan perintah kepada penyidik KPK untuk melakukan penyidikan terkait penerimaan hadiah atau janji kepada pegawa negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test Covid-19 melalui PT Rajawali Nusantara Indonesia (RNI) #FitnahSprindik,pilar desa waringinjaya sambang tokoh agama kp baleker sampaikan himbauan protokol pencegahan covid dan mengajak tokoh untuk menghimbau warga menjaga kondusifitas khususnya di lingkungan desa waringinjaya selasa,neutral,0.9960131645202637
Melakukan penyidikan dugaan tindak pidana korupsi penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan Rapid Test Covid-19 #FitnahSprindik,dengan diadakan penyidikan yang menduga tindak pidana korupsi penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test covid,neutral,0.9980880618095398
"Sebelumnya telah beredar sprindik dengan kop surat KPK perihal dugaan tindak pidana korupsi berupa penerimaan hadiah atau janji kepada pegawai negeri terkait dengan pengadaan alat kesehatan rapid test COVID-19 
#FitnahSprindik
Fitnah Sprindik",keselamatan rakyat adalah hukum tertinggi maka langkah penegakan hukum terkait pelanggaran protokol kesehatan di masa pandemi covid patut didukung,positive,0.7014948129653931
"Dalam sprindik palsu, Firli disebut memberikan perintah kepada penyidik KPK untuk melakukan penyidikan terkait penerimaan hadiah atau janji kepada pegawa negeri atau penyelenggara negara terkait pengadaan alat kesehatan rapid test Covid-19
#FitnahSprindik
FitnahSprindik",virus corona kembali menggila di beberapa negara termasuk belanda kasus covid melonjak kini belanda kembali lockdown menjelang natal dan tahun baru via,neutral,0.9963687658309937
Sosialisasi terkait Vaksin Covid19 dari Ketua Tim Riset Uji Klinis Vaksin &amp; Ketua Satgas Imunisasi IDAI scr daring di PMN RS Mata Cicendo @ditpromkes @DitjenYankes @KemenkesRI,polsek wanayasa gelar giat operasi yustisi inpres no tahun terkait peningkatan penggunaan masker dan penegakkan protokol kesehatan dalam pencegahan dan pengendalian covid khususnya di wilkum polsek wanayasa,neutral,0.9977401494979858
"Dlm sprindik palsu yg dilihat,ketua kpk disebut memberikan perintah kepada penyidik KPK untuk melakukan penyidikan terkait penerimaan hadiah/janji kpd pegawa negeri/penyelenggara negara terkait pengadaan alat kesehatan rapid Covid-19 melalui PT Rajawali Nusantara 
#FitnahSprindik",meski keberagaman menjadi hal yang merajut bangsa indonesia perilaku intoleran masih saja terjadi sampai saat ini pandemi covid yang dihadapi oleh seluruh negara di dunia juga mempengaruhi kehidupan sosial masyarakat,positive,0.6353537440299988
Berita Hoax oleh oknum jahat serang Erick terkait kasus korupsi perihal penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan Rapid Test Covid-19 #FitnahSpindik,update informasi terkait situasi covid berdasarkan data dari dinas kesehatan kabupaten klaten per selasa penjahat kelamin wib cc thread,neutral,0.9973121881484985
"Pada Kunjungan Kerja Reses ke Sumsel, @KomisiIX DPR RI juga meninjau langsung PT. Indofood Sukses Makmur Sumsel terkait dampak pandemi Covid-19 dan program bantuan subsidi upah (BSU) yang disalurkan pemerintah.",kalo yang sono bilang gak boleh fitnah presiden kena pasal dan bertentangan dengan agama kalo gunernur boleh wees santuy,negative,0.9996868371963501
"Angka Kesembuhan Covid-19 Sumut Capai 80 Persen
sumber: @kemendagri @KemenkesRI @RahmayadiEdy
#Sembuh #LawanCovid19 #SumutLawanCovid19 #SumutBermartabat #PemprovSumut #SumateraUtara #SumutSmartProvince #EdyRahmayadi #Ijeck",wah mas poltak isunya harusnya lebih besar saya cukup kecewa melihat tweet dukungan abang terkait beberapa kebijakan pemerintah isunya adalah negara hadir dengan berkemauan memberikan vaksin gratis bagi rakyatnya jika berbayar lantas di mana posisi negara broker,negative,0.9997350573539734
"3 Pilar Desa Waringinjaya sambang tokoh agama Kp. Baleker Rt. 01/03 sampaikan himbauan Protokol Pencegahan Covid-19 dan mengajak tokoh untuk menghimbau warga menjaga kondusifitas khususnya di lingkungan Desa Waringinjaya, Selasa (15/12/2020)",satgas penanganan covid meminta rumah sakit untuk menghentikan promosi kepada masyarakat terkait layanan pemesanan awal pre order vaksin covid karena hingga saat ini pemerintah belum secara resmi memulai program vaksinasi,neutral,0.9966841340065002
Dg diadakan penyidikan yg menduga tindak pidana korupsi penerimaan hadiah atau janji kepada pegawai negeri atau penyelenggara negara terkait pengadaan alat kesehatan Rapid Test Covid-19 #FitnahSprindik,anggota sat sabhara polresta pontianak kota bersama tni dan sat pol pulang pergi melaksanakan patroli di jalan sultan syarif abdurrahman pada cafe lantai berikan himbauan terkait dengan kebijakan pemerintah yang menerapkan protokol kasehatan covid,neutral,0.9985334873199463
"Keselamatan rakyat adalah hukum tertinggi, maka langkah penegakan hukum terkait pelanggaran protokol kesehatan di masa pandemi Covid-19 patut didukung.",komnas ham soroti kurangnya transparansi penyelenggara pemilu terkait adanya petugas yang positif covid saat pemilihan kepala daerah,neutral,0.9984622001647949
"Virus Corona kembali menggila di beberapa negara termasuk Belanda. Kasus COVID-19 melonjak, kini Belanda kembali lockdown menjelang natal dan tahun baru.
via @detikHealth",petugas sektor vii pulau kelapa melakukan sosialisasi terkait himbauan cegah covid dan bahaya kebakaran melalui pengeras suara pada lingkungan pulau kelapa kep seribu,neutral,0.9980150461196899
"Polsek Wanayasa Gelar Giat Operasi Yustisi Inpres no. 6 tahun 2020 terkait Peningkatan Penggunaan Masker dan Penegakkan Protokol Kesehatan dalam pencegahan dan pengendalian Covid-19 khususnya di Wilkum Polsek Wanayasa
#polsekwanayasa
#polrespurwakarta",begini analisis ahli terkait tingkat risiko kematian penderita covid dilihat dari rentang usia hingga penyakit penyerta,neutral,0.9943747520446777
"Meski keberagaman menjadi hal yang merajut Bangsa Indonesia, perilaku intoleran masih
saja terjadi sampai saat ini. Pandemi Covid-19 yang dihadapi oleh seluruh negara di dunia
juga mempengaruhi kehidupan sosial masyarakat.",dalam kaitan dengan konteks vaksin covid dari sinovac mui tetap menjadikan hukum islam menjadi standar dalam pengujiannya,neutral,0.9983276724815369
"Update informasi terkait situasi Covid-19 berdasarkan data dari Dinas Kesehatan Kabupaten Klaten, per Selasa (15/12/20) pk.12.00 WIB :
Cc. @ganjarpranowo @humasjateng @YaniSunarno @DinkesKabKlaten @ombudsmanjateng - A Thread -",bagaimana ajaran islam memandang seorang pemimpin dan apa sikap kita saat melihat pemimpin aniaya,negative,0.9980362057685852
Kl yg sono blg gk boleh fitnah presiden..kena pasal dan bertentangan dgn agama. Kl gunernur boleh? Wees santuuuy,mental korupsi dan tidak punya rasa malu bukti kegagalan guru agama menanamkan nilai dan moral yang baik andai saya guru agama saya akan malu mengkritisi pejabat korupsi maupun perilaku buruk para pejabat,negative,0.9998229146003723
